"x","y","era_grupo","region"
-1.00256714679674,-0.911397624392265,"Fernández","cuyo"
-0.958205013989316,-0.93528345577004,"Fernández","cuyo"
-0.912791919026609,-0.958004863936044,"Fernández","cuyo"
-0.866373130669302,-0.979539199696481,"Fernández","cuyo"
-0.818994920175129,-0.999864997157144,"Fernández","cuyo"
-0.770704515174676,-1.01896199512108,"Fernández","cuyo"
-0.721550052593851,-1.03681115728542,"Fernández","cuyo"
-0.671580530669947,-1.05339469121712,"Fernández","cuyo"
-0.620845760109139,-1.06869606608892,"Fernández","cuyo"
-0.569396314434083,-1.08270002915757,"Fernández","cuyo"
-0.517283479571134,-1.09539262096813,"Fernández","cuyo"
-0.464559202727413,-1.10676118926905,"Fernández","cuyo"
-0.41127604060871,-1.11679440162422,"Fernández","cuyo"
-0.357487107029807,-1.12548225670934,"Fernández","cuyo"
-0.303246019969477,-1.13281609428155,"Fernández","cuyo"
-0.248606848122921,-1.13878860381204,"Fernández","cuyo"
-0.193624057004908,-1.14339383177344,"Fernández","cuyo"
-0.138352454657371,-1.14662718757435,"Fernández","cuyo"
-0.0828471370155574,-1.14848544813541,"Fernández","cuyo"
-0.0271634329872035,-1.14896676110205,"Fernández","cuyo"
0.0286431507005262,-1.14807064669107,"Fernández","cuyo"
0.0845169848313486,-1.14579799816878,"Fernández","cuyo"
0.140402373152278,-1.14215108096066,"Fernández","cuyo"
0.19624360789286,-1.13713353039309,"Fernández","cuyo"
0.251985025295889,-1.1307503480696,"Fernández","cuyo"
0.307571061104254,-1.12300789688516,"Fernández","cuyo"
0.362946305948594,-1.11391389468347,"Fernández","cuyo"
0.418055560580567,-1.10347740656371,"Fernández","cuyo"
0.472843890896658,-1.09170883584421,"Fernández","cuyo"
0.527256682697692,-1.07861991369219,"Fernández","cuyo"
0.581239696129451,-1.06422368742992,"Fernández","cuyo"
0.634739119750142,-1.04853450752881,"Fernández","cuyo"
0.687701624170813,-1.03156801330459,"Fernández","cuyo"
0.740074415215247,-1.01334111732768,"Fernández","cuyo"
0.791805286546346,-0.993871988564399,"Fernández","cuyo"
0.842842671706542,-0.973180034265691,"Fernández","cuyo"
0.893135695520365,-0.951285880621606,"Fernández","cuyo"
0.942634224807921,-0.928211352200645,"Fernández","cuyo"
0.991288918358739,-0.903979450194552,"Fernández","cuyo"
1.03905127611616,-0.878614329490234,"Fernández","cuyo"
1.08587368752326,-0.852141274591643,"Fernández","cuyo"
1.13170947898207,-0.824586674415628,"Fernández","cuyo"
1.17651296037883,-0.79597799598689,"Fernández","cuyo"
1.22023947062893,-0.766343757058262,"Fernández","cuyo"
1.26284542219599,-0.73571349768358,"Fernández","cuyo"
1.30428834454091,-0.704117750771527,"Fernández","cuyo"
1.34452692645742,-0.671588011649758,"Fernández","cuyo"
1.38352105725197,-0.638156706669674,"Fernández","cuyo"
1.42123186672695,-0.603857160883132,"Fernández","cuyo"
1.45762176392734,-0.568723564823307,"Fernández","cuyo"
1.49265447461224,-0.532790940422825,"Fernández","cuyo"
1.52629507741374,-0.496095106103138,"Fernández","cuyo"
1.55851003864738,-0.458672641069943,"Fernández","cuyo"
1.58926724573919,-0.420560848850238,"Fernández","cuyo"
1.61853603923625,-0.381797720107348,"Fernández","cuyo"
1.64628724336867,-0.342421894771012,"Fernández","cuyo"
1.67249319513265,-0.302472623520257,"Fernández","cuyo"
1.69712777186556,-0.261989728657468,"Fernández","cuyo"
1.72016641728556,-0.221013564412652,"Fernández","cuyo"
1.74158616596986,-0.179584976717465,"Fernández","cuyo"
1.76136566624714,-0.137745262489094,"Fernández","cuyo"
1.77948520148137,-0.0955361284645996,"Fernández","cuyo"
1.79592670972577,-0.0529996496267256,"Fernández","cuyo"
1.81067380172736,-0.0101782272626462,"Fernández","cuyo"
1.82371177726412,0.0328854533025608,"Fernández","cuyo"
1.83502763979848,0.0761484652555731,"Fernández","cuyo"
1.84461010943258,0.119567683085208,"Fernández","cuyo"
1.85244963415229,0.163099825570865,"Fernández","cuyo"
1.85853839934888,0.206701498926195,"Fernández","cuyo"
1.86287033560878,0.250329240054963,"Fernández","cuyo"
1.86544112476373,0.293939559876009,"Fernández","cuyo"
1.86624820419518,0.337488986674115,"Fernández","cuyo"
1.8652907693888,0.38093410943355,"Fernández","cuyo"
1.86256977473643,0.424231621111118,"Fernández","cuyo"
1.85808793258472,0.46733836180556,"Fernández","cuyo"
1.85184971053139,0.510211361780282,"Fernández","cuyo"
1.84386132697185,0.55280788429652,"Fernández","cuyo"
1.83413074490057,0.595085468214257,"Fernández","cuyo"
1.82266766397336,0.637001970318406,"Fernández","cuyo"
1.80948351083859,0.678515607328083,"Fernández","cuyo"
1.79459142774683,0.719584997547093,"Fernández","cuyo"
1.77800625945038,0.760169202114103,"Fernández","cuyo"
1.75974453840568,0.800227765811389,"Fernández","cuyo"
1.73982446829341,0.839720757391478,"Fernández","cuyo"
1.71826590587268,0.878608809381484,"Fernández","cuyo"
1.69509034118737,0.916853157325458,"Fernández","cuyo"
1.67032087614435,0.954415678425646,"Fernández","cuyo"
1.64398220148507,0.991258929544118,"Fernández","cuyo"
1.61610057217323,1.0273461845269,"Fernández","cuyo"
1.58670378122328,1.06264147081343,"Fernández","cuyo"
1.55582113199576,1.09710960529472,"Fernández","cuyo"
1.52348340898705,1.13071622938474,"Fernández","cuyo"
1.4897228471427,1.16342784326973,"Fernández","cuyo"
1.45457309972497,1.19521183930156,"Fernández","cuyo"
1.41806920476653,1.22603653450176,"Fernández","cuyo"
1.38024755014373,1.25587120214379,"Fernández","cuyo"
1.34114583730443,1.28468610238211,"Fernández","cuyo"
1.30080304368637,1.31245251189751,"Fernández","cuyo"
1.25925938386358,1.33914275252913,"Fernández","cuyo"
1.21655626945965,1.36473021886466,"Fernández","cuyo"
1.17273626786772,1.38918940476118,"Fernández","cuyo"
1.12784305981835,1.41249592877027,"Fernández","cuyo"
1.08192139583764,1.43462655844193,"Fernández","cuyo"
1.03501705163895,1.45555923348321,"Fernández","cuyo"
0.987176782492619,1.4752730877484,"Fernández","cuyo"
0.93844827661936,1.49374847003884,"Fernández","cuyo"
0.888880107653551,1.51096696369166,"Fernández","cuyo"
0.838521686224011,1.52691140493792,"Fernández","cuyo"
0.787423210700397,1.54156590001184,"Fernández","cuyo"
0.735635617154382,1.55491584099403,"Fernández","cuyo"
0.683210528585475,1.56694792037299,"Fernández","cuyo"
0.63020020346208,1.57765014431032,"Fernández","cuyo"
0.576657483629133,1.58701184459646,"Fernández","cuyo"
0.522635741634189,1.59502368928495,"Fernández","cuyo"
0.468188827524517,1.60167769199479,"Fernández","cuyo"
0.413371015168194,1.60696721987136,"Fernández","cuyo"
0.358236948152734,1.61088700019823,"Fernández","cuyo"
0.302841585315177,1.61343312565313,"Fernández","cuyo"
0.247240145957915,1.61460305820284,"Fernández","cuyo"
0.191488054804903,1.61439563163315,"Fernández","cuyo"
0.135640886753079,1.61281105271137,"Fernández","cuyo"
0.0797543114741005,1.60985090098023,"Fernández","cuyo"
0.0238840379216098,1.60551812718335,"Fernández","cuyo"
-0.0319142412006718,1.59981705032389,"Fernández","cuyo"
-0.0875849049546304,1.59275335335923,"Fernández","cuyo"
-0.143072459611933,1.58433407753615,"Fernández","cuyo"
-0.198321593971371,1.57456761537186,"Fernández","cuyo"
-0.253277234494276,1.56346370228827,"Fernández","cuyo"
-0.30788460020302,1.5510334069074,"Fernández","cuyo"
-0.36208925728788,1.53728912001804,"Fernández","cuyo"
-0.415837173367853,1.52224454222425,"Fernández","cuyo"
-0.469074771351298,1.50591467028837,"Fernández","cuyo"
-0.521748982842751,1.48831578218187,"Fernández","cuyo"
-0.573807301042659,1.46946542085916,"Fernández","cuyo"
-0.625197833087292,1.44938237677035,"Fernández","cuyo"
-0.675869351776687,1.42808666913055,"Fernández","cuyo"
-0.725771346639026,1.40559952596427,"Fernández","cuyo"
-0.774854074280579,1.38194336294486,"Fernández","cuyo"
-0.823068607971,1.35714176105008,"Fernández","cuyo"
-0.870366886414551,1.33121944305608,"Fernández","cuyo"
-0.916701761658657,1.30420224889318,"Fernández","cuyo"
-0.962027046091996,1.27611710988809,"Fernández","cuyo"
-1.00629755848533,1.24699202191814,"Fernández","cuyo"
-1.04946916902912,1.21685601750444,"Fernández","cuyo"
-1.0914988433231,1.18573913687157,"Fernández","cuyo"
-1.13234468527389,1.15367239800286,"Fernández","cuyo"
-1.17196597885792,1.120687765721,"Fernández","cuyo"
-1.21032322870808,1.08681811982477,"Fernández","cuyo"
-1.24737819948355,1.0520972223138,"Fernández","cuyo"
-1.28309395398359,1.01655968373382,"Fernández","cuyo"
-1.31743488996739,0.980240928676153,"Fernández","cuyo"
-1.35036677564312,0.943177160465679,"Fernández","cuyo"
-1.38185678379095,0.905405325072601,"Fernández","cuyo"
-1.41187352448592,0.86696307428389,"Fernández","cuyo"
-1.44038707638812,0.827888728171162,"Fernández","cuyo"
-1.4673690165689,0.788221236892394,"Fernández","cuyo"
-1.4927924488435,0.748000141865571,"Fernández","cuyo"
-1.51663203058173,0.707265536352927,"Fernández","cuyo"
-1.53886399797006,0.666058025495121,"Fernández","cuyo"
-1.5594661896999,0.624418685835143,"Fernández","cuyo"
-1.57841806905848,0.582389024372323,"Fernández","cuyo"
-1.59570074440031,0.540010937187254,"Fernández","cuyo"
-1.61129698797874,0.497326667678865,"Fernández","cuyo"
-1.625191253119,0.454378764455285,"Fernández","cuyo"
-1.63736968971541,0.411210038920465,"Fernández","cuyo"
-1.64782015803754,0.367863522598834,"Fernández","cuyo"
-1.65653224083129,0.32438242424055,"Fernández","cuyo"
-1.66349725370305,0.280810086750064,"Fernández","cuyo"
-1.66870825377653,0.237189943980984,"Fernández","cuyo"
-1.67216004661353,0.193565477440261,"Fernández","cuyo"
-1.67384919139187,0.149980172944868,"Fernández","cuyo"
-1.67377400433531,0.106477477274208,"Fernández","cuyo"
-1.67193456039194,0.0631007548614031,"Fernández","cuyo"
-1.66833269315949,0.0198932445666987,"Fernández","cuyo"
-1.66297199305754,-0.0231019834239806,"Fernández","cuyo"
-0.594624361824283,2.23098372553814,"Fernández","patagonia"
-0.650443226172445,2.21188184247973,"Fernández","patagonia"
-0.705619965625388,2.19099059303036,"Fernández","patagonia"
-0.760099578809263,2.16833080204182,"Fernández","patagonia"
-0.813827759260842,2.14392505728656,"Fernández","patagonia"
-0.866750949561392,2.11779768694172,"Fernández","patagonia"
-0.918816394723863,2.08997473533827,"Fernández","patagonia"
-0.969972194780219,2.06048393699945,"Fernández","patagonia"
-1.02016735651644,2.0293546889944,"Fernández","patagonia"
-1.06935184430369,1.99661802163452,"Fernández","patagonia"
-1.11747662997489,1.96230656754178,"Fernández","patagonia"
-1.16449374169708,1.92645452911982,"Fernández","patagonia"
-1.21035631179078,1.88909764446023,"Fernández","patagonia"
-1.25501862344873,1.85027315171806,"Fernández","patagonia"
-1.29843615630735,1.81001975199202,"Fernández","patagonia"
-1.34056563082568,1.76837757074637,"Fernández","patagonia"
-1.38136505142729,1.72538811781301,"Fernández","patagonia"
-1.42079374836243,1.68109424601353,"Fernández","patagonia"
-1.45881241824852,1.63554010844263,"Fernández","patagonia"
-1.49538316324859,1.58877111445534,"Fernández","patagonia"
-1.53046952884872,1.54083388440197,"Fernández","patagonia"
-1.5640365401966,1.49177620315598,"Fernández","patagonia"
-1.59605073696535,1.44164697248091,"Fernández","patagonia"
-1.62648020670737,1.39049616228409,"Fernández","patagonia"
-1.65529461666546,1.33837476080555,"Fernández","patagonia"
-1.68246524400914,1.28533472379178,"Fernández","patagonia"
-1.70796500446616,1.23142892270519,"Fernández","patagonia"
-1.73176847932074,1.17671109202062,"Fernández","patagonia"
-1.75385194075148,1.12123577566167,"Fernández","patagonia"
-1.77419337548376,1.06505827263017,"Fernández","patagonia"
-1.79277250673306,1.00823458188284,"Fernández","patagonia"
-1.80957081441731,0.950821346510426,"Fernández","patagonia"
-1.82457155361806,0.892875797274536,"Fernández","patagonia"
-1.83775977127227,0.834455695558831,"Fernández","patagonia"
-1.84912232107775,0.775619275791201,"Fernández","patagonia"
-1.85864787659776,0.716425187394425,"Fernández","patagonia"
-1.86632694255139,0.656932436323148,"Fernández","patagonia"
-1.8721518642787,0.597200326245468,"Fernández","patagonia"
-1.87611683537104,0.537288399427741,"Fernández","patagonia"
-1.87821790345898,0.477256377381564,"Fernández","patagonia"
-1.87845297415217,0.417164101332068,"Fernández","patagonia"
-1.87682181312702,0.357071472566885,"Fernández","patagonia"
-1.87332604636033,0.297038392725242,"Fernández","patagonia"
-1.86796915850842,0.237124704086703,"Fernández","patagonia"
-1.86075648943361,0.177390129919086,"Fernández","patagonia"
-1.8516952288813,0.117894214945008,"Fernández","patagonia"
-1.84079440931305,0.0586962659864102,"Fernández","patagonia"
-1.82806489690289,-0.000144707153768076,"Fernández","patagonia"
-1.81351938070561,-0.0585700505138473,"Fernández","patagonia"
-1.79717236000811,-0.116521524440952,"Fernández","patagonia"
-1.77904012987611,-0.173941361645565,"Fernández","patagonia"
-1.75914076491095,-0.230772324785212,"Fernández","patagonia"
-1.73749410123239,-0.286957763519896,"Fernández","patagonia"
-1.71412171670555,-0.342441670982384,"Fernández","patagonia"
-1.68904690943161,-0.397168739607074,"Fernández","patagonia"
-1.6622946745238,-0.451084416261776,"Fernández","patagonia"
-1.63389167919165,-0.50413495662746,"Fernández","patagonia"
-1.60386623615862,-0.556267478771765,"Fernández","patagonia"
-1.57224827543931,-0.607430015862858,"Fernández","patagonia"
-1.53906931450457,-0.657571567971101,"Fernández","patagonia"
-1.50436242686424,-0.706642152906892,"Fernández","patagonia"
-1.4681622090987,-0.754592856043997,"Fernández","patagonia"
-1.43050474637229,-0.801375879078713,"Fernández","patagonia"
-1.39142757646282,-0.846944587676258,"Fernández","patagonia"
-1.35096965234309,-0.891253557956891,"Fernández","patagonia"
-1.30917130335174,-0.934258621775418,"Fernández","patagonia"
-1.26607419499204,-0.975916910748967,"Fernández","patagonia"
-1.22172128739888,-1.01618689898912,"Fernández","patagonia"
-1.17615679251512,-1.05502844449582,"Fernández","patagonia"
-1.12942613002016,-1.09240282917179,"Fernández","patagonia"
-1.08157588205469,-1.12827279741759,"Fernández","patagonia"
-1.03265374678648,-1.16260259326878,"Fernández","patagonia"
-0.982708490863934,-1.19535799603825,"Fernández","patagonia"
-0.931789900804332,-1.22650635442819,"Fernández","patagonia"
-0.879948733365609,-1.25601661907754,"Fernández","patagonia"
-0.827236664950891,-1.28385937351271,"Fernández","patagonia"
-0.77370624009634,-1.31000686347058,"Fernández","patagonia"
-0.719410819093609,-1.33443302456451,"Fernández","patagonia"
-0.664404524799153,-1.35711350826591,"Fernández","patagonia"
-0.608742188683383,-1.37802570617537,"Fernández","patagonia"
-0.552479296173463,-1.39714877255924,"Fernández","patagonia"
-0.495671931344235,-1.41446364512905,"Fernández","patagonia"
-0.438376721012385,-1.42995306404327,"Fernández","patagonia"
-0.380650778289608,-1.44360158911226,"Fernández","patagonia"
-0.322551645651017,-1.45539561518943,"Fernández","patagonia"
-0.264137237575543,-1.46532338573308,"Fernández","patagonia"
-0.205465782815533,-1.47337500452562,"Fernández","patagonia"
-0.146595766353058,-1.47954244553834,"Fernández","patagonia"
-0.0875858711008122,-1.48381956093192,"Fernández","patagonia"
-0.0284949194057092,-1.4862020871847,"Fernández","patagonia"
0.0306181855865104,-1.48668764934271,"Fernández","patagonia"
0.0896945186472197,-1.48527576338703,"Fernández","patagonia"
0.148675191202852,-1.48196783671629,"Fernández","patagonia"
0.207501410036314,-1.47676716674372,"Fernández","patagonia"
0.266114535893339,-1.46967893761026,"Fernández","patagonia"
0.324456141935375,-1.46071021501687,"Fernández","patagonia"
0.382468071980727,-1.44986993918127,"Fernández","patagonia"
0.440092498475901,-1.43716891592616,"Fernández","patagonia"
0.497271980139372,-1.42261980590775,"Fernández","patagonia"
0.553949519220299,-1.4062371119953,"Fernández","patagonia"
0.61006861831512,-1.38803716481441,"Fernández","patagonia"
0.665573336685401,-1.36803810646821,"Fernández","patagonia"
0.720408346020773,-1.34625987245301,"Fernández","patagonia"
0.774518985591397,-1.3227241717861,"Fernández","patagonia"
0.82785131673497,-1.29745446536574,"Fernández","patagonia"
0.880352176623955,-1.27047594258486,"Fernández","patagonia"
0.931969231259443,-1.24181549622168,"Fernández","patagonia"
0.982651027638826,-1.21150169563243,"Fernández","patagonia"
1.03234704504526,-1.1795647582728,"Fernández","patagonia"
1.08100774540783,-1.14603651957649,"Fernández","patagonia"
1.12858462268214,-1.11095040122101,"Fernández","patagonia"
1.17503025120226,-1.07434137781217,"Fernández","patagonia"
1.22029833295559,-1.03624594202066,"Fernández","patagonia"
1.26434374373376,-0.996702068205363,"Fernández","patagonia"
1.30712257811342,-0.955749174559692,"Fernández","patagonia"
1.34859219322213,-0.913428083818656,"Fernández","patagonia"
1.38871125124568,-0.869780982565894,"Fernández","patagonia"
1.42743976063453,-0.824851379181154,"Fernández","patagonia"
1.46473911596827,-0.778684060470205,"Fernández","patagonia"
1.50057213643833,-0.731325047020368,"Fernández","patagonia"
1.53490310291063,-0.682821547326198,"Fernández","patagonia"
1.56769779353116,-0.633221910731026,"Fernández","patagonia"
1.59892351783911,-0.582575579231287,"Fernández","patagonia"
1.6285491493534,-0.530933038191658,"Fernández","patagonia"
1.65654515660025,-0.478345766020152,"Fernández","patagonia"
1.68288363255079,-0.424866182853318,"Fernández","patagonia"
1.70753832243939,-0.370547598302713,"Fernández","patagonia"
1.73048464993499,-0.315444158314721,"Fernández","patagonia"
1.75169974163931,-0.259610791196687,"Fernández","patagonia"
1.77116244988757,-0.203103152863203,"Fernández","patagonia"
1.7888533738289,-0.145977571357069,"Fernández","patagonia"
1.8047548787656,-0.0882909907002745,"Fernández","patagonia"
1.81885111373172,-0.0301009141309689,"Fernández","patagonia"
1.83112802729369,0.028534653217029,"Fernández","patagonia"
1.84157338155707,0.0875572621349992,"Fernández","patagonia"
1.85017676436557,0.146908077602767,"Fernández","patagonia"
1.85692959968011,0.206527937436738,"Fernández","patagonia"
1.86182515612758,0.266357411264033,"Fernández","patagonia"
1.86485855371085,0.326336859763993,"Fernández","patagonia"
1.86602676867325,0.386406494117941,"Fernández","patagonia"
1.86532863651268,0.446506435607978,"Fernández","patagonia"
1.86276485314248,0.506576775305396,"Fernández","patagonia"
1.85833797419766,0.566557633789192,"Fernández","patagonia"
1.85205241248743,0.626389220835192,"Fernández","patagonia"
1.84391443359639,0.686011895016229,"Fernández","patagonia"
1.83393214963889,0.745366223154024,"Fernández","patagonia"
1.82211551117267,0.804393039563477,"Fernández","patagonia"
1.80847629727993,0.863033505030291,"Fernández","patagonia"
1.7930281038257,0.921229165463201,"Fernández","patagonia"
1.77578632990519,0.978922010162264,"Fernández","patagonia"
1.75676816249359,1.0360545296452,"Fernández","patagonia"
1.7359925593138,1.0925697729741,"Fernández","patagonia"
1.71348022993888,1.14841140452533,"Fernández","patagonia"
1.68925361514833,1.20352376014614,"Fernández","patagonia"
1.66333686455866,1.25785190264187,"Fernández","patagonia"
1.63575581255049,1.31134167653859,"Fernández","patagonia"
1.60653795251627,1.3639397620664,"Fernández","patagonia"
1.57571240945431,1.41559372830974,"Fernández","patagonia"
1.54330991093631,1.46625208547173,"Fernández","patagonia"
1.50936275647749,1.51586433620024,"Fernández","patagonia"
1.47390478533966,1.5643810259248,"Fernández","patagonia"
1.4369713427996,1.61175379215396,"Fernández","patagonia"
1.39859924491603,1.6579354126841,"Fernández","patagonia"
1.35882674183064,1.70287985267153,"Fernández","patagonia"
1.31769347963946,1.74654231052104,"Fernández","patagonia"
1.27524046087279,1.7888792625451,"Fernández","patagonia"
1.23151000362299,1.82984850634918,"Fernández","patagonia"
1.18654569936088,1.86940920290008,"Fernández","patagonia"
1.14039236948283,1.90752191723514,"Fernández","patagonia"
1.09309602063177,1.94414865777183,"Fernández","patagonia"
1.04470379883683,1.97925291417864,"Fernández","patagonia"
0.99526394251711,2.01279969376936,"Fernández","patagonia"
0.944825734396592,2.04475555638452,"Fernández","patagonia"
0.893439452378041,2.0750886477253,"Fernández","patagonia"
0.841156319424906,2.10376873110659,"Fernández","patagonia"
0.788028452501148,2.13076721759754,"Fernández","patagonia"
0.734108810619925,2.15605719451966,"Fernández","patagonia"
0.679451142052887,2.17961345227396,"Fernández","patagonia"
0.62410993075274,2.20141250947043,"Fernández","patagonia"
0.56814034204245,2.22143263633475,"Fernández","patagonia"
0.511598167625249,2.2396538763691,"Fernández","patagonia"
0.454539769970257,2.25605806624513,"Fernández","patagonia"
0.39702202612914,2.27062885390962,"Fernández","patagonia"
0.339102271039836,2.28335171488454,"Fernández","patagonia"
0.28083824037384,2.29421396674539,"Fernández","patagonia"
0.222288012984021,2.30320478176328,"Fernández","patagonia"
0.163509953010375,2.31031519769827,"Fernández","patagonia"
0.104562651701365,2.31553812673313,"Fernández","patagonia"
0.0455048690089025,2.3188683625386,"Fernández","patagonia"
-0.0136045249848542,2.32030258546321,"Fernández","patagonia"
-0.0727066087504849,2.31983936584235,"Fernández","patagonia"
-0.131742468045557,2.31747916542343,"Fernández","patagonia"
-0.190653254641638,2.31322433690554,"Fernández","patagonia"
-0.249380244985475,2.30707912159428,"Fernández","patagonia"
-0.307864898735918,2.29904964517392,"Fernández","patagonia"
-0.366048917118208,2.28914391160119,"Fernández","patagonia"
-0.423874301037452,2.27737179512672,"Fernández","patagonia"
-0.481283408893396,2.26374503045224,"Fernández","patagonia"
-0.538219014038815,2.24827720103313,"Fernández","patagonia"
-0.594624361824282,2.23098372553814,"Fernández","patagonia"
-0.819921556146688,-0.690178824972573,"Milei","pampeana"
-0.795337469791718,-0.722417618585503,"Milei","pampeana"
-0.769707769132732,-0.753835648845496,"Milei","pampeana"
-0.74305800241273,-0.784401597576719,"Milei","pampeana"
-0.715414734698752,-0.814084995976741,"Milei","pampeana"
-0.686805521401229,-0.842856254988491,"Milei","pampeana"
-0.65725888080616,-0.870686694795279,"Milei","pampeana"
-0.62680426564746,-0.89754857340946,"Milei","pampeana"
-0.595472033747835,-0.923415114326247,"Milei","pampeana"
-0.563293417757447,-0.948260533215119,"Milei","pampeana"
-0.530300494020523,-0.972060063622197,"Milei","pampeana"
-0.496526150600963,-0.994789981657988,"Milei","pampeana"
-0.4620040544988,-1.01642762964587,"Milei","pampeana"
-0.426768618090203,-1.03695143870776,"Milei","pampeana"
-0.390854964824473,-1.05634095026445,"Milei","pampeana"
-0.354298894212222,-1.07457683642913,"Milei","pampeana"
-0.317136846139646,-1.09164091927389,"Milei","pampeana"
-0.279405864544451,-1.10751618894985,"Milei","pampeana"
-0.24114356048965,-1.12218682064294,"Milei","pampeana"
-0.202388074672042,-1.13563819034844,"Milei","pampeana"
-0.163178039402729,-1.1478568894485,"Milei","pampeana"
-0.123552540097594,-1.15883073807811,"Milei","pampeana"
-0.0835510763161078,-1.16854879726631,"Milei","pampeana"
-0.0432135223873036,-1.17700137984037,"Milei","pampeana"
-0.00258008766218559,-1.18418006008213,"Milei","pampeana"
0.0383087235678305,-1.19007768212703,"Milei","pampeana"
0.079412152446475,-1.19468836709714,"Milei","pampeana"
0.120689226181938,-1.19800751896142,"Milei","pampeana"
0.162098798889442,-1.2000318291171,"Milei","pampeana"
0.203599592606349,-1.2007592796878,"Milei","pampeana"
0.245150238438939,-1.20018914553496,"Milei","pampeana"
0.286709317799817,-1.19832199498072,"Milei","pampeana"
0.328235403694862,-1.19515968924134,"Milei","pampeana"
0.369687102018561,-1.19070538057197,"Milei","pampeana"
0.411023092816546,-1.18496350912435,"Milei","pampeana"
0.45220217147423,-1.17793979852082,"Milei","pampeana"
0.493183289790459,-1.16964125014885,"Milei","pampeana"
0.533925596895251,-1.16007613618194,"Milei","pampeana"
0.574388479970835,-1.1492539913337,"Milei","pampeana"
0.614531604735389,-1.13718560335349,"Milei","pampeana"
0.654314955649128,-1.12388300227289,"Milei","pampeana"
0.693698875802667,-1.10935944841396,"Milei","pampeana"
0.732644106447891,-1.09362941917104,"Milei","pampeana"
0.771111826131922,-1.07670859457938,"Milei","pampeana"
0.809063689395199,-1.05861384168492,"Milei","pampeana"
0.846461864995057,-1.03936319773085,"Milei","pampeana"
0.883269073616734,-1.01897585217773,"Milei","pampeana"
0.919448625034208,-0.99747212757498,"Milei","pampeana"
0.954964454683803,-0.974873459302944,"Milei","pampeana"
0.98978115961414,-0.951202374205621,"Milei","pampeana"
1.02386403377656,-0.926482468135428,"Milei","pampeana"
1.05717910262088,-0.900738382432334,"Milei","pampeana"
1.08969315696195,-0.873995779360841,"Milei","pampeana"
1.1213737860833,-0.846281316529282,"Milei","pampeana"
1.15218941004484,-0.81762262031693,"Milei","pampeana"
1.18210931116243,-0.788048258335429,"Milei","pampeana"
1.21110366462797,-0.757587710951975,"Milei","pampeana"
1.23914356823934,-0.726271341902646,"Milei","pampeana"
1.26620107121084,-0.694130368025168,"Milei","pampeana"
1.29224920203506,-0.661196828141292,"Milei","pampeana"
1.3172619953687,-0.627503551119801,"Milei","pampeana"
1.34121451791542,-0.593084123151981,"Milei","pampeana"
1.36408289327981,-0.557972854272171,"Milei","pampeana"
1.38584432576799,-0.522204744156779,"Milei","pampeana"
1.40647712311079,-0.48581544723584,"Milei","pampeana"
1.4259607180871,-0.448841237151906,"Milei","pampeana"
1.44427568902573,-0.411318970601693,"Milei","pampeana"
1.46140377916533,-0.373286050596516,"Milei","pampeana"
1.47732791485317,-0.334780389178166,"Milei","pampeana"
1.49203222256448,-0.295840369627352,"Milei","pampeana"
1.50550204472554,-0.256504808202415,"Milei","pampeana"
1.51772395432469,-0.21681291544644,"Milei","pampeana"
1.52868576829664,-0.176804257101331,"Milei","pampeana"
1.53837655966683,-0.136518714667823,"Milei","pampeana"
1.54678666844367,-0.095996445650728,"Milei","pampeana"
1.55390771124783,-0.0552778435290667,"Milei","pampeana"
1.55973258966898,-0.0144034974909683,"Milei","pampeana"
1.56425549734164,0.0265858480265159,"Milei","pampeana"
1.56747192573306,0.067649333952352,"Milei","pampeana"
1.56937866863749,0.108746027310734,"Milei","pampeana"
1.56997382537212,0.149834962023966,"Milei","pampeana"
1.56925680267178,0.190875179748338,"Milei","pampeana"
1.56722831528029,0.231825770702294,"Milei","pampeana"
1.56389038523799,0.272645914446193,"Milei","pampeana"
1.55924633986616,0.313294920573006,"Milei","pampeana"
1.5533008084502,0.353732269269408,"Milei","pampeana"
1.54605971762514,0.3939176517068,"Milei","pampeana"
1.53753028546779,0.43381101022203,"Milei","pampeana"
1.52772101430161,0.473372578247744,"Milei","pampeana"
1.51664168222144,0.512562919952564,"Milei","pampeana"
1.50430333334643,0.551342969551578,"Milei","pampeana"
1.49071826681109,0.589674070247972,"Milei","pampeana"
1.47590002450518,0.62751801276696,"Milei","pampeana"
1.45986337757488,0.664837073443623,"Milei","pampeana"
1.44262431169862,0.701594051826676,"Milei","pampeana"
1.42420001115217,0.737752307760688,"Milei","pampeana"
1.404608841679,0.773275797909789,"Milei","pampeana"
1.38387033218291,0.808129111686443,"Milei","pampeana"
1.36200515526117,0.842277506549502,"Milei","pampeana"
1.33903510659766,0.875686942636318,"Milei","pampeana"
1.31498308323643,0.908324116694423,"Milei","pampeana"
1.28987306075744,0.940156495278934,"Milei","pampeana"
1.26373006937718,0.971152347182598,"Milei","pampeana"
1.23658016899801,1.00128077506615,"Milei","pampeana"
1.20845042323107,1.03051174625746,"Milei","pampeana"
1.1793688724187,1.05881612268873,"Milei","pampeana"
1.1493645056832,1.08616568994198,"Milei","pampeana"
1.11846723202987,1.11253318537379,"Milei","pampeana"
1.08670785053302,1.13789232529127,"Milei","pampeana"
1.05411801963481,1.16221783115227,"Milei","pampeana"
1.02073022558745,1.1854854547635,"Milei","pampeana"
0.98657775007014,1.20767200245175,"Milei","pampeana"
