"tipo","clae_sec","peso","dim1","dim2","dim3","dim4","dim5"
"SAS","O",44,-0.794245806863684,-0.163234766971339,1.08408670277843,1.92613478677693,-0.603418125003216
"SAS","P",747,-0.170106745173671,0.0213404461213377,1.08765154185907,1.41421589915665,-1.89822446489531
"SAS","Q",3045,0.238321945719515,0.11957906081827,1.42074800650472,1.94431589311193,-0.732816330658719
"SAS","R",1453,-0.638234977724593,-0.0251342745596805,0.842298805822336,0.742149602328255,1.60963348714115
"SAS","S",1056,-1.00607742090702,0.345148476601614,0.679829020192717,1.45486904189167,0.22622649379912
"SAS","T",3,-0.748690759296834,-0.0498491023837679,0.749952254339657,2.17316107647603,-2.2831613330679
"SAS","Z",7,0.413969387348062,-0.20086122998392,0.22396324078037,0.652206990510238,0.238417645502567
"SRL","A",23207,0.44297161907417,-0.175106572744724,0.0899000275510416,0.350452644715697,-0.0224564332728448
"SRL","B",1417,0.46803422207565,-0.16853572389471,0.0721119751646486,0.211853412946692,0.397869799318206
"SRL","C",60991,0.445712370086986,0.17044412655532,0.218044016915046,-0.90527658295048,-0.177032650287909
"SRL","D",526,0.336336574566035,1.56887988826978,-1.5653715342389,0.102420152375935,-0.104664943350955
"SRL","E",5846,0.394960919427267,0.782364032725168,-0.159005208335664,-1.21584953416304,-0.439108132461383
"SRL","F",31423,0.351556909618037,1.77915505774977,-0.0743458343950819,-0.238647913195469,0.0374436724575718
"SRL","G",88941,0.457612407851683,0.0517289787108088,1.0185208758497,-0.00777122585170283,0.14262476171747
"SRL","H",60714,0.454859501432346,-0.00850658945023459,0.535792594730323,-1.17622008440357,-0.350096110059134
"SRL","I",25078,0.461632794368002,0.148968600251753,1.155615331886,-0.368344026315641,0.189429946947222
"SRL","J",37185,0.448142477821942,0.144955155857166,0.565841584823586,-1.12510990597006,-0.203747454641089
"SRL","K",4786,0.41012496231564,-0.16530535508942,-0.820359482382474,-0.113054987188524,-0.00203697915437234
"SRL","L",10385,0.474148425541091,-0.77000197542622,-0.938277530707657,0.0723451262949679,0.107515994310881
"SRL","M",35576,0.42791240267981,-0.156869595668678,0.139758397332511,-0.393839840632016,-0.228618577442806
"SRL","N",16523,0.423545469733047,0.274152782789404,0.649612214929942,0.18395990188477,0.35574593927835
"SRL","O",132,-0.825872456200621,-0.293800642013971,0.724203211932231,0.26266386865159,-1.26676451173666
"SRL","P",5492,-0.201733394510607,-0.109225428921295,0.72776805101287,-0.249255018968694,-2.56157085162875
"SRL","Q",10622,0.206695296382579,-0.0109868142243626,1.06086451565852,0.280844974986585,-1.39616271739217
"SRL","R",16351,-0.66986162706153,-0.155700149602313,0.482415314976135,-0.921321315797088,0.946287100407707
"SRL","S",7099,-1.03770407024395,0.214582601558982,0.319945529346517,-0.208601876233669,-0.437119892934325
"SRL","T",18,-0.780317408633771,-0.1804149774264,0.390068763493456,0.509690158350691,-2.94650771980135
"SRL","Z",11173,0.382342738011125,-0.331427105026552,-0.135920250065831,-1.01126392761511,-0.424928741230878
